032026285001000094054000030012026202200010054662000000670500000165016700016000007                      03ITA EMPRESA DE TRANSPORTES LTDA                             00000000000000000000004300120263390330400000000000003          00000000000000000000000000000000000000000000000000000000000020242850056900007         
032026285000900009001600026012026202600010002887000000046167920252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263390932100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500028001600026012026202600010002887000000003916680252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190920700000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285000500030001600026012026202600010002887000002016696130252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190110200000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000700002001600026012026202600010002887000000000790760252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263390411900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000820099         
032026285011100002001600027012026202600010002887000000005500000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000980099         
032026285003400008001600027012026202600010002887000000005250000252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285013000003001600027012026202600010002887000000031933330252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000960099         
032026285009300006001600027012026202600010002887000000004620000252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285011100001001600026012026202600010002887000000005500000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000980099         
032026285000500001000000016012026202500010000629000000021794790252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004160120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000010099         
032026285009300002001600026012026202600010002887000000124300000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001030099         
032026285009300005001600027012026202600010002887000000124300000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001030099         
032026285012900001001600027012026202600010002887000000005500000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000980099         
032026285012800001001600027012026202600010002887000000339500000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001040099         
032026285000800003001600028012026202600010002887000000093423110252996400015700020                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120263391410300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002630099         
032026285000500037001600026012026202600010002887000000178013070252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190920700000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000700001001600026012026202600010002887000000000992700252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263390411900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000820099         
032026285010500005001600027012026202600010002887000000066700000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001010099         
032026285013000001001600027012026202600010002887000000124300000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001030099         
032026285000500033001600026012026202600010002887000000612484980252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190114800000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000800004001600020022026202600010002887000000175027460252996400015700020                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263391410300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002630099         
032026285000900007001600026012026202600010002887000000877519210252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263390460100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500119001600020022026202600010002887000004703243110252996400015700018                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190112000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000830099         
032026285000700007001600020022026202600010002887000000018662290252996400015700018                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263390413000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000830099         
032026285006700052056300003032026202600010008588000000010000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004030320263390301311561010700001          00000000000000000000000000000000000000000000000000000000000020262850008020099         
032026285006700053056300003032026202600010008588000000010000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004030320263390303411561011700001          00000000000000000000000000000000000000000000000000000000000020262850008020099         
032026285000500031001600026012026202600010002887000003092199830252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190110300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500024001600026012026202600010002887000000066032960252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190114800000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285003400006001600027012026202600010002887000000060000000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001000099         
032026285012800007001600020022026202600010002887000000010332000252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285000500025001600026012026202600010002887000000001101860252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160700000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285000500035001600026012026202600010002887000007669570340252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190111000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500047001600026012026202600010002887000004643010230252996400015700018                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190112000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000830099         
032026285000500032001600026012026202600010002887000000037602640252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190110900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285003400002001600026012026202600010002887000000003570000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000970099         
032026285000900016001600020022026202600010002887000000046167920252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263390932100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500034001600026012026202600010002887000020631316920252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190161000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000900004001600023012026202600010002887000000007200000252996400015700020                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004230120263390932600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000880099         
032026285009300001001600026012026202600010002887000000031933330252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000960099         
032026285000500108001600020022026202600010002887000000002360490252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190160700000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500023001600026012026202600010002887000000003836330252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190110900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285003400001001600026012026202600010002887000000108900000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000970099         
032026285003400005001600027012026202600010002887000000108900000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000970099         
032026285000500100001600020022026202600010002887000000007207120252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190920700000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285001000205001600020022026202600010002887000000001013330252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263390490300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000870099         
032026285012800002001600027012026202600010002887000000066700000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001010099         
032026285000500027001600026012026202600010002887000002563727510252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190111000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285006300003001600027012026202600010002887000000126600000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000990099         
032026285000700003001600026012026202600010002887000000018271280252996400015700018                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263390411900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000830099         
032026285000900005001600026012026202600010002887000000185434620252996400015700017                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263390460100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285000500122001600020022026202600010002887000000620630990252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190111800000000000001          00000000000000000000000000000000000000000000000000000000000020262850000920099         
032026285000500089001600019022026202500010083954000000002041180252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004190220263190110900000000000001          00000000000000000000000000000000000000000000000000000000000020262850006710099         
032026285000900008001600026012026202600010002887000000008977090252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263390932200000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500022001600026012026202600010002887000000177192400252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190110300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285000900006001600026012026202600010002887000000024366410252996400015700017                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263390932100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285000500045001600026012026202600010002887000000003047480252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190111900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000820099         
032026285000500106001600020022026202600010002887000000033639930252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190110900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500086001600030012026202600010002887000000003612000252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004300120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285012800004001600030012026202600010002887000000010332000252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004300120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285000500050001600026012026202600010002887000000616715020252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190111800000000000001          00000000000000000000000000000000000000000000000000000000000020262850000920099         
032026285010500007001600027012026202600010002887000000066700000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001010099         
032026285001000204001600020022026202600010002887000000010716660252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263390362200000000000001          00000000000000000000000000000000000000000000000000000000000020262850000870099         
032026285000500118001600020022026202600010002887000000110884990252996400015700018                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190111900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000830099         
032026285000700006001600020022026202600010002887000000000757830252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263390413100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000820099         
032026285000500105001600020022026202600010002887000000003150000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190110600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500052001600026012026202600010002887000001388776220252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000920099         
032026285000900017001600020022026202600010002887000000011969460252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263390932200000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285006700055056300003032026202600010008588000000010000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004030320263390304811561012600001          00000000000000000000000000000000000000000000000000000000000020262850008020099         
032026285006300001001600026012026202600010002887000000126600000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000990099         
032026285010500004001600027012026202600010002887000000339500000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001040099         
032026285004300001001600026012026202600010002887000000022000000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001020099         
032026285004300002001600027012026202600010002887000000022000000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001020099         
032026285000500038001600026012026202600010002887000000004069550252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160700000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500039001600026012026202600010002887000000072676010252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190161100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500020001600026012026202600010002887000000129290920252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190110100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285006300002001600026012026202600010002887000000002247000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000990099         
032026285010500002001600026012026202600010002887000000339500000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001040099         
032026285010500003001600026012026202600010002887000000010332000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850001040099         
032026285003400007001600027012026202600010002887000000003570000252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285000500085001600027012026202600010002887000000003612000252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285009300003001600026012026202600010002887000000004620000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850001030099         
032026285010500006001600027012026202600010002887000000010332000252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285013000002001600027012026202600010002887000000004620000252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285012800003001600027012026202600010002887000000010332000252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285000500026001600026012026202600010002887000002450226260252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190161000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285000500029001600026012026202600010002887000002735002010252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190110100000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500044001600026012026202600010002887000000175738940252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190112000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000820099         
032026285000800001001600026012026202600010002887000000006851380252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263391410300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000820099         
032026285009300004001600027012026202600010002887000000031933330252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000960099         
032026285003400003001600026012026202600010002887000000060000000252996400015700001                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850001000099         
032026285000500087001600013022026202600010002887000000014614990252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004130220263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000920099         
032026285006300005001600030012026202600010002887000000002247000252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004300120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285001000083001600029012026202600010002887000000001146660252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004290120263390490300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000870099         
032026285003400011001600020022026202600010002887000000126100000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850006970099         
032026285000500104001600020022026202600010002887000001312651720252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190110300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000740099         
032026285000500092001600020022026202600010002887000000109428700252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190110200000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285006700051056300003032026202600010008588000000010000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004030320263390302811561050600001          00000000000000000000000000000000000000000000000000000000000020262850008020099         
032026285000900018001600020022026202600010002887000000013414340252996400015700020                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263390932600000000000001          00000000000000000000000000000000000000000000000000000000000020262850000880099         
032026285006700057056300003032026202600010008588000000020000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004030320263390302711561050200001          00000000000000000000000000000000000000000000000000000000000020262850008020099         
032026285000500123001600020022026202600010002887000001386717050252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850000920099         
032026285000500116001600020022026202600010002887000000003533780252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190111900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000820099         
032026285012900002001600020022026202600010002887000000005500000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190160600000000000001          00000000000000000000000000000000000000000000000000000000000020262850006980099         
032026285003400009001600030012026202600010002887000000003570000252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004300120263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
032026285000500117001600020022026202600010002887000000168676430252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190112000000000000001          00000000000000000000000000000000000000000000000000000000000020262850000820099         
032026285000500094001600020022026202600010002887000000003780220252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190110900000000000001          00000000000000000000000000000000000000000000000000000000000020262850000730099         
032026285000500126001600020022026202600010002887000000003612000252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004200220263190130300000000000001          00000000000000000000000000000000000000000000000000000000000020262850002200099         
